date,increase_cnt,decrease_cnt,increase_rate
2003-04-17,673,524,1.284351145038168
2003-04-18,568,613,0.9265905383360522
2003-04-21,227,952,0.23844537815126052
2003-04-22,477,698,0.6833810888252149
2003-04-23,221,972,0.2273662551440329
2003-04-24,108,1091,0.09899175068744272
2003-04-25,224,941,0.23804463336875664
2003-04-28,812,321,2.529595015576324
2003-04-29,206,947,0.21752903907074975
2003-04-30,571,610,0.9360655737704918
2003-05-12,390,731,0.533515731874145
2003-05-13,137,1041,0.13160422670509125
2003-05-14,1077,113,9.530973451327434
2003-05-15,1081,85,12.717647058823529
2003-05-16,457,700,0.6528571428571428
2003-05-19,823,329,2.501519756838906
2003-05-20,226,940,0.2404255319148936
2003-05-21,539,645,0.8356589147286821
2003-05-22,690,490,1.4081632653061225
2003-05-23,828,345,2.4
2003-05-26,691,472,1.4639830508474576
2003-05-27,677,500,1.354
2003-05-28,413,736,0.561141304347826
2003-05-29,818,362,2.2596685082872927
2003-05-30,818,337,2.427299703264095
2003-06-02,630,557,1.1310592459605027
2003-06-03,227,959,0.23670490093847757
2003-06-04,513,681,0.7533039647577092
2003-06-05,242,953,0.2539349422875131
2003-06-06,169,1011,0.1671612265084075
2003-06-09,215,975,0.2205128205128205
2003-06-10,957,233,4.1072961373390555
2003-06-11,1126,68,16.558823529411764
2003-06-12,445,741,0.6005398110661269
2003-06-13,768,420,1.8285714285714285
2003-06-16,409,761,0.5374507227332457
2003-06-17,414,776,0.5335051546391752
2003-06-18,423,755,0.5602649006622517
2003-06-19,167,1030,0.16213592233009708
2003-06-20,298,881,0.33825198637911463
2003-06-23,184,992,0.18548387096774194
2003-06-24,739,454,1.6277533039647578
2003-06-25,233,944,0.2468220338983051
2003-06-26,706,461,1.5314533622559654
2003-06-27,133,1016,0.1309055118110236
2003-06-30,190,869,0.2186421173762946
2003-07-01,400,802,0.49875311720698257
2003-07-02,836,370,2.2594594594594595
2003-07-03,720,487,1.4784394250513346
2003-07-04,443,763,0.580602883355177
2003-07-07,434,768,0.5651041666666666
2003-07-08,991,213,4.652582159624413
2003-07-09,292,916,0.31877729257641924
2003-07-10,1087,122,8.90983606557377
2003-07-11,391,817,0.4785801713586291
2003-07-14,314,892,0.35201793721973096
2003-07-15,537,673,0.7979197622585439
2003-07-16,614,595,1.0319327731092438
2003-07-17,541,671,0.8062593144560357
2003-07-18,98,1109,0.08836789900811542
2003-07-21,237,968,0.24483471074380164
2003-07-22,863,347,2.4870317002881843
2003-07-23,781,434,1.7995391705069124
2003-07-24,207,1005,0.20597014925373133
2003-07-25,211,998,0.21142284569138275
2003-07-28,330,869,0.379746835443038
2003-07-29,868,332,2.6144578313253013
2003-07-30,469,740,0.6337837837837837
2003-07-31,463,741,0.6248313090418354
2003-08-01,567,648,0.875
2003-08-04,1061,152,6.980263157894737
2003-08-05,551,664,0.8298192771084337
2003-08-06,454,763,0.5950196592398427
2003-08-07,466,754,0.6180371352785146
2003-08-08,169,1037,0.16297010607521698
2003-08-11,693,517,1.3404255319148937
2003-08-12,856,357,2.3977591036414565
2003-08-13,181,1038,0.174373795761079
2003-08-14,324,898,0.36080178173719374
2003-08-15,444,770,0.5766233766233766
2003-08-18,424,785,0.5401273885350318
2003-08-19,806,414,1.9468599033816425
2003-08-20,333,885,0.376271186440678
2003-08-21,469,750,0.6253333333333333
2003-08-22,532,683,0.7789165446559297
2003-08-25,163,1057,0.15421002838221382
2003-08-26,632,579,1.0915371329879102
2003-08-27,557,664,0.838855421686747
2003-08-28,260,957,0.2716823406478579
2003-08-29,634,582,1.0893470790378006
2003-09-01,1163,46,25.282608695652176
2003-09-02,464,757,0.6129458388375165
2003-09-03,661,561,1.17825311942959
2003-09-04,471,753,0.6254980079681275
2003-09-05,187,1036,0.1805019305019305
2003-09-08,370,849,0.43580683156654887
2003-09-09,469,752,0.6236702127659575
2003-09-10,608,608,1.0
2003-09-11,489,736,0.6644021739130435
2003-09-12,125,1098,0.11384335154826958
2003-09-15,167,1060,0.15754716981132075
2003-09-16,1025,197,5.2030456852791875
2003-09-17,157,1071,0.1465919701213819
2003-09-18,522,697,0.7489239598278336
2003-09-19,671,553,1.213381555153707
2003-09-22,442,771,0.5732814526588845
2003-09-23,910,309,2.9449838187702264
2003-09-24,790,439,1.7995444191343963
2003-09-25,91,1132,0.0803886925795053
2003-09-26,320,895,0.3575418994413408
2003-09-29,148,1037,0.14271938283510124
2003-09-30,890,337,2.6409495548961424
2003-10-08,661,565,1.1699115044247788
2003-10-09,427,800,0.53375
2003-10-10,1169,54,21.64814814814815
2003-10-13,365,861,0.42392566782810687
2003-10-14,243,991,0.24520686175580222
2003-10-15,430,800,0.5375
2003-10-16,130,1099,0.11828935395814377
2003-10-17,615,616,0.9983766233766234
2003-10-20,236,988,0.2388663967611336
2003-10-21,650,589,1.1035653650254669
2003-10-22,1177,63,18.682539682539684
2003-10-23,223,1016,0.21948818897637795
2003-10-24,355,880,0.4034090909090909
2003-10-27,218,1014,0.21499013806706113
2003-10-28,387,843,0.45907473309608543
2003-10-29,200,1035,0.1932367149758454
2003-10-30,214,1016,0.2106299212598425
2003-10-31,893,341,2.6187683284457477
2003-11-03,821,419,1.9594272076372314
2003-11-04,1126,117,9.623931623931623
2003-11-05,264,979,0.2696629213483146
2003-11-06,146,1098,0.13296903460837886
2003-11-07,331,914,0.36214442013129106
2003-11-10,512,725,0.7062068965517241
2003-11-11,776,461,1.683297180043384
2003-11-12,126,1116,0.11290322580645161
2003-11-13,807,437,1.8466819221967963
2003-11-14,997,244,4.086065573770492
2003-11-17,466,774,0.6020671834625323
2003-11-18,194,1045,0.18564593301435406
2003-11-19,1149,98,11.724489795918368
2003-11-20,1202,38,31.63157894736842
2003-11-21,204,1033,0.19748305905130686
2003-11-24,1192,46,25.91304347826087
2003-11-25,837,400,2.0925
2003-11-26,621,621,1.0
2003-11-27,138,1098,0.12568306010928962
2003-11-28,778,447,1.7404921700223714
2003-12-01,1156,65,17.784615384615385
2003-12-02,552,683,0.808199121522694
2003-12-03,589,659,0.8937784522003035
2003-12-04,632,612,1.0326797385620916
2003-12-05,636,604,1.0529801324503312
2003-12-08,240,1000,0.24
2003-12-09,683,561,1.2174688057040999
2003-12-10,1002,247,4.05668016194332
2003-12-11,567,679,0.8350515463917526
2003-12-12,480,765,0.6274509803921569
2003-12-15,534,703,0.7596017069701281
2003-12-16,251,997,0.25175526579739216
2003-12-17,290,961,0.3017689906347555
2003-12-18,343,900,0.3811111111111111
2003-12-19,233,1014,0.22978303747534518
2003-12-22,1018,217,4.691244239631336
2003-12-23,667,579,1.151986183074266
2003-12-24,689,564,1.2216312056737588
2003-12-25,518,733,0.7066848567530696
2003-12-26,704,538,1.308550185873606
2003-12-29,324,878,0.3690205011389522
2003-12-30,569,666,0.8543543543543544
2003-12-31,377,875,0.4308571428571429
2004-01-02,815,437,1.8649885583524028
2004-01-05,724,530,1.3660377358490565
2004-01-06,521,733,0.7107776261937244
2004-01-07,793,461,1.7201735357917571
2004-01-08,1023,231,4.428571428571429
2004-01-09,454,803,0.5653798256537983
2004-01-12,835,418,1.9976076555023923
2004-01-13,850,403,2.109181141439206
2004-01-14,501,750,0.668
2004-01-15,421,830,0.5072289156626506
2004-01-16,858,390,2.2
2004-01-29,1156,90,12.844444444444445
2004-01-30,420,833,0.5042016806722689
2004-02-02,1144,112,10.214285714285714
2004-02-03,985,273,3.608058608058608
2004-02-04,1186,73,16.246575342465754
2004-02-05,863,398,2.1683417085427137
2004-02-06,265,988,0.2682186234817814
2004-02-09,1141,104,10.971153846153847
2004-02-10,624,630,0.9904761904761905
2004-02-11,589,671,0.8777943368107303
2004-02-12,724,530,1.3660377358490565
2004-02-13,317,937,0.3383137673425827
2004-02-16,1181,59,20.016949152542374
2004-02-17,938,320,2.93125
2004-02-18,681,572,1.1905594405594406
2004-02-19,664,596,1.1140939597315436
2004-02-20,745,511,1.4579256360078279
2004-02-23,235,1024,0.2294921875
2004-02-24,334,925,0.36108108108108106
2004-02-25,161,1101,0.14623069936421434
2004-02-26,379,882,0.42970521541950113
2004-02-27,1139,123,9.260162601626016
2004-03-01,1062,192,5.53125
2004-03-02,552,706,0.7818696883852692
2004-03-03,176,1080,0.16296296296296298
2004-03-04,858,402,2.1343283582089554
2004-03-05,380,882,0.4308390022675737
2004-03-08,134,1127,0.1188997338065661
2004-03-09,302,956,0.3158995815899582
2004-03-10,1195,66,18.106060606060606
2004-03-11,1029,234,4.397435897435898
2004-03-12,433,823,0.5261239368165249
2004-03-15,1180,72,16.38888888888889
2004-03-16,793,468,1.6944444444444444
2004-03-17,569,693,0.8210678210678211
2004-03-18,190,1064,0.17857142857142858
2004-03-19,1144,104,11.0
2004-03-22,805,441,1.8253968253968254
2004-03-23,462,798,0.5789473684210527
2004-03-24,503,759,0.6627140974967062
2004-03-25,554,707,0.7835926449787836
2004-03-26,586,666,0.8798798798798799
2004-03-29,385,865,0.44508670520231214
2004-03-30,711,530,1.3415094339622642
2004-03-31,1047,214,4.892523364485982
2004-04-01,815,452,1.8030973451327434
2004-04-02,854,401,2.1296758104738154
2004-04-05,791,467,1.6937901498929335
2004-04-06,848,414,2.0483091787439616
2004-04-07,475,794,0.5982367758186398
2004-04-08,466,795,0.5861635220125786
2004-04-09,124,1132,0.10954063604240283
2004-04-12,694,555,1.2504504504504506
2004-04-13,435,828,0.5253623188405797
2004-04-14,210,1059,0.19830028328611898
2004-04-15,229,1030,0.22233009708737864
2004-04-16,645,602,1.0714285714285714
2004-04-19,329,914,0.3599562363238512
2004-04-20,525,712,0.7373595505617978
2004-04-21,481,776,0.6198453608247423
2004-04-22,864,381,2.267716535433071
2004-04-23,168,1070,0.15700934579439252
2004-04-26,490,736,0.6657608695652174
2004-04-27,324,909,0.3564356435643564
2004-04-28,686,526,1.3041825095057034
2004-04-29,153,1082,0.1414048059149723
2004-04-30,764,481,1.5883575883575884
2004-05-10,160,1070,0.14953271028037382
2004-05-11,791,456,1.7346491228070176
2004-05-12,1207,21,57.476190476190474
2004-05-13,361,889,0.40607424071991
2004-05-14,125,1127,0.11091393078970718
2004-05-17,459,766,0.5992167101827677
2004-05-18,1062,141,7.531914893617022
2004-05-19,613,647,0.9474497681607419
2004-05-20,255,994,0.25653923541247486
2004-05-21,751,480,1.5645833333333334
2004-05-24,307,932,0.3293991416309013
2004-05-25,68,1171,0.05807002561912895
2004-05-26,674,551,1.2232304900181488
2004-05-27,1230,22,55.90909090909091
2004-05-28,338,869,0.38895281933256615
2004-05-31,718,503,1.4274353876739563
2004-06-01,1226,44,27.863636363636363
2004-06-02,470,799,0.5882352941176471
2004-06-03,135,1129,0.1195748449955713
2004-06-04,620,647,0.9582689335394127
2004-06-07,158,1112,0.1420863309352518
2004-06-08,206,1057,0.19489120151371808
2004-06-09,81,1191,0.06801007556675064
2004-06-10,455,814,0.558968058968059
2004-06-11,745,519,1.4354527938342967
2004-06-14,75,1198,0.06260434056761269
2004-06-15,1158,111,10.432432432432432
2004-06-16,721,547,1.3180987202925045
2004-06-17,116,1160,0.1
2004-06-18,443,808,0.5482673267326733
2004-06-21,1027,232,4.426724137931035
2004-06-22,1051,212,4.9575471698113205
2004-06-23,227,1045,0.21722488038277513
2004-06-24,407,869,0.46835443037974683
2004-06-25,87,1169,0.07442258340461934
2004-06-28,187,1036,0.1805019305019305
2004-06-29,918,309,2.970873786407767
2004-06-30,239,1016,0.23523622047244094
2004-07-01,1257,31,40.54838709677419
2004-07-02,492,798,0.6165413533834586
2004-07-05,533,758,0.7031662269129287
2004-07-06,927,369,2.5121951219512195
2004-07-07,208,1090,0.1908256880733945
2004-07-08,652,648,1.0061728395061729
2004-07-09,293,1005,0.2915422885572139
2004-07-12,77,1218,0.06321839080459771
2004-07-13,712,594,1.1986531986531987
2004-07-14,423,885,0.47796610169491527
2004-07-15,919,384,2.3932291666666665
2004-07-16,1281,26,49.26923076923077
2004-07-19,546,755,0.7231788079470198
2004-07-20,337,969,0.347781217750258
2004-07-21,550,762,0.7217847769028871
2004-07-22,87,1223,0.07113654946852004
2004-07-23,803,506,1.5869565217391304
2004-07-26,180,1120,0.16071428571428573
2004-07-27,395,920,0.42934782608695654
2004-07-28,975,336,2.9017857142857144
2004-07-29,1175,138,8.514492753623188
2004-07-30,147,1165,0.12618025751072962
2004-08-02,302,1001,0.3016983016983017
2004-08-03,664,646,1.0278637770897834
2004-08-04,1278,39,32.76923076923077
2004-08-05,219,1098,0.1994535519125683
2004-08-06,472,841,0.5612366230677764
2004-08-09,520,800,0.65
2004-08-10,827,489,1.69120654396728
2004-08-11,155,1166,0.13293310463121785
2004-08-12,158,1162,0.1359724612736661
2004-08-13,694,625,1.1104
2004-08-16,198,1118,0.1771019677996422
2004-08-17,710,614,1.1563517915309447
2004-08-18,462,862,0.5359628770301624
2004-08-19,221,1105,0.2
2004-08-20,737,579,1.2728842832469776
2004-08-23,414,907,0.4564498346196251
2004-08-24,1208,110,10.981818181818182
2004-08-25,378,949,0.39831401475237094
2004-08-26,290,1035,0.28019323671497587
2004-08-27,261,1064,0.24530075187969924
2004-08-30,743,573,1.2966841186736475
2004-08-31,1282,41,31.26829268292683
2004-09-01,105,1215,0.08641975308641975
2004-09-02,1154,171,6.748538011695906
2004-09-03,556,767,0.7249022164276402
2004-09-06,523,794,0.6586901763224181
2004-09-07,655,671,0.9761549925484352
2004-09-08,259,1069,0.2422825070159027
2004-09-09,70,1258,0.05564387917329094
2004-09-10,682,636,1.0723270440251573
2004-09-13,109,1206,0.09038142620232173
2004-09-14,1315,14,93.92857142857143
2004-09-15,1314,4,328.5
2004-09-16,1065,256,4.16015625
2004-09-17,1310,10,131.0
2004-09-20,1301,6,216.83333333333334
2004-09-21,403,908,0.44383259911894274
2004-09-22,202,1125,0.17955555555555555
2004-09-23,1240,86,14.418604651162791
2004-09-24,133,1181,0.1126164267569856
2004-09-27,251,1055,0.23791469194312795
2004-09-28,896,417,2.1486810551558753
2004-09-29,249,1073,0.2320596458527493
2004-09-30,165,1162,0.14199655765920827
2004-10-08,1240,89,13.932584269662922
2004-10-11,686,629,1.0906200317965025
2004-10-12,233,1092,0.21336996336996336
2004-10-13,714,620,1.1516129032258065
2004-10-14,32,1301,0.024596464258262875
2004-10-15,467,853,0.5474794841735052
2004-10-18,847,471,1.7983014861995754
2004-10-19,588,739,0.7956698240866035
2004-10-20,383,948,0.4040084388185654
2004-10-21,343,983,0.34893184130213634
2004-10-22,778,540,1.4407407407407407
2004-10-25,413,912,0.45285087719298245
2004-10-26,963,367,2.6239782016348774
2004-10-27,1132,194,5.835051546391752
2004-10-28,450,874,0.5148741418764302
2004-10-29,200,1124,0.17793594306049823
2004-11-01,393,933,0.4212218649517685
2004-11-02,592,744,0.7956989247311828
2004-11-03,1276,60,21.266666666666666
2004-11-04,140,1197,0.11695906432748537
2004-11-05,646,691,0.934876989869754
2004-11-08,649,686,0.9460641399416909
2004-11-09,799,535,1.4934579439252336
2004-11-10,1328,9,147.55555555555554
2004-11-11,415,920,0.45108695652173914
2004-11-12,654,676,0.9674556213017751
2004-11-15,1128,200,5.64
2004-11-16,486,845,0.5751479289940828
2004-11-17,276,1059,0.26062322946175637
2004-11-18,1171,161,7.273291925465839
2004-11-19,933,400,2.3325
2004-11-22,1019,305,3.3409836065573773
2004-11-23,551,770,0.7155844155844155
2004-11-24,249,1085,0.2294930875576037
2004-11-25,421,912,0.4616228070175439
2004-11-26,774,546,1.4175824175824177
2004-11-29,186,1123,0.16562778272484416
2004-11-30,876,445,1.9685393258426966
2004-12-01,473,869,0.5443037974683544
2004-12-02,832,504,1.6507936507936507
2004-12-03,955,379,2.519788918205805
2004-12-06,666,664,1.0030120481927711
2004-12-07,154,1186,0.12984822934232715
2004-12-08,844,492,1.7154471544715446
2004-12-09,853,486,1.7551440329218106
2004-12-10,92,1238,0.07431340872374798
2004-12-13,320,1016,0.31496062992125984
2004-12-14,461,878,0.5250569476082004
2004-12-15,528,814,0.6486486486486487
2004-12-16,226,1110,0.2036036036036036
2004-12-17,291,1041,0.27953890489913547
2004-12-20,390,940,0.4148936170212766
2004-12-21,843,496,1.6995967741935485
2004-12-22,1309,30,43.63333333333333
2004-12-23,75,1266,0.05924170616113744
2004-12-24,697,632,1.1028481012658229
2004-12-27,412,900,0.4577777777777778
2004-12-28,442,878,0.5034168564920274
2004-12-29,393,944,0.4163135593220339
2004-12-30,464,865,0.5364161849710982
2004-12-31,281,1059,0.26534466477809254
2005-01-04,284,1059,0.26817752596789424
2005-01-05,1206,138,8.73913043478261
2005-01-06,291,1053,0.27635327635327633
2005-01-07,878,465,1.8881720430107527
2005-01-10,1049,291,3.604810996563574
2005-01-11,696,648,1.0740740740740742
2005-01-12,505,838,0.6026252983293556
2005-01-13,632,711,0.8888888888888888
2005-01-14,203,1138,0.17838312829525482
2005-01-17,143,1196,0.11956521739130435
2005-01-18,1121,224,5.004464285714286
2005-01-19,430,912,0.47149122807017546
2005-01-20,230,1110,0.2072072072072072
2005-01-21,1110,232,4.7844827586206895
2005-01-24,1262,77,16.38961038961039
2005-01-25,330,1003,0.32901296111665007
2005-01-26,270,1075,0.25116279069767444
2005-01-27,171,1172,0.14590443686006827
2005-01-28,192,1142,0.1681260945709282
2005-01-31,123,1202,0.10232945091514144
2005-02-01,438,905,0.4839779005524862
2005-02-02,1329,17,78.17647058823529
2005-02-03,181,1158,0.15630397236614854
2005-02-04,1177,164,7.176829268292683
2005-02-16,1052,291,3.6151202749140894
2005-02-17,775,571,1.3572679509632224
2005-02-18,208,1132,0.18374558303886926
2005-02-21,1268,72,17.61111111111111
2005-02-22,1315,19,69.21052631578948
2005-02-23,919,426,2.1572769953051645
2005-02-24,706,634,1.113564668769716
2005-02-25,560,779,0.7188703465982028
2005-02-28,448,878,0.510250569476082
2005-03-01,632,707,0.8939179632248939
2005-03-02,207,1139,0.18173836698858647
2005-03-03,829,508,1.6318897637795275
2005-03-04,323,1015,0.31822660098522165
2005-03-07,737,593,1.2428330522765598
2005-03-08,1263,75,16.84
2005-03-09,646,694,0.930835734870317
2005-03-10,97,1242,0.07809983896940419
2005-03-11,721,621,1.1610305958132046
2005-03-14,451,892,0.5056053811659192
2005-03-15,267,1079,0.247451343836886
2005-03-16,407,939,0.4334398296059638
2005-03-17,293,1052,0.2785171102661597
2005-03-18,191,1149,0.16623150565709313
2005-03-21,710,628,1.1305732484076434
2005-03-22,202,1138,0.17750439367311072
2005-03-23,664,681,0.9750367107195301
2005-03-24,1089,255,4.270588235294118
2005-03-25,461,879,0.5244596131968146
2005-03-28,326,1001,0.3256743256743257
2005-03-29,437,902,0.4844789356984479
2005-03-30,143,1193,0.11986588432523052
2005-03-31,918,417,2.2014388489208634
2005-04-01,1311,23,57.0
2005-04-04,196,1132,0.17314487632508835
2005-04-05,354,992,0.35685483870967744
2005-04-06,1058,278,3.805755395683453
2005-04-07,1136,208,5.461538461538462
2005-04-08,1154,174,6.632183908045977
2005-04-11,560,775,0.7225806451612903
2005-04-12,144,1187,0.12131423757371525
2005-04-13,1265,81,15.617283950617283
2005-04-14,237,1108,0.213898916967509
2005-04-15,211,1122,0.18805704099821746
2005-04-18,305,1017,0.2999016715830875
2005-04-19,773,560,1.3803571428571428
2005-04-20,239,1091,0.21906507791017416
2005-04-21,347,990,0.3505050505050505
2005-04-22,416,899,0.46273637374860954
2005-04-25,322,993,0.324269889224572
2005-04-26,1037,261,3.9731800766283527
2005-04-27,303,1026,0.2953216374269006
